SeqName	Description	Gene ID	log2FC	"baseMean
MtrBTN2"	"baseMean
Hemocytes"	FDR	"Confimed
Quanteval"
TRINITY_DN19935_c0_g2_i3104342	Hypothetical predicted protein	 -	-4.248492721	0	3.131984303	4.47E-02	TRUE
TRINITY_DN24008_c1_g1_i2134231	Hypothetical predicted protein	 -	-3.992556839	0	2.626906587	4.47E-02	TRUE
TRINITY_DN18935_c0_g1_i1095872	Sorting nexin-30	SNX30	-2.078025421	1.49335622	6.316973446	4.47E-02	TRUE
TRINITY_DN130199_c0_g1_i438328	Hypothetical predicted protein	 -	3.171770251	4.737890149	0.533680417	4.48E-02	TRUE
TRINITY_DN7456_c0_g1_i1273052	Centromere protein I	CENPI	2.115571576	6.819909275	1.584800903	4.48E-02	TRUE
TRINITY_DN989_c0_g1_i1311287	Aerobic glycerol-3-phosphate dehydrogenase	glpD	2.212562977	50.27447433	10.83838444	4.48E-02	TRUE
TRINITY_DN6897_c0_g1_i10262982	TBC1 domain family member 12	TBC1D12	-2.22693625	3.617738142	16.84878197	4.49E-02	TRUE
TRINITY_DN114028_c0_g1_i118492	Hypothetical predicted protein	 -	-3.99910463	0	2.644185788	4.50E-02	TRUE
TRINITY_DN2094_c0_g1_i5112779	Serine/arginine-rich splicing factor 1	SRSF1	1.19946001	79.83597528	34.75442927	4.50E-02	TRUE
TRINITY_DN15753_c0_g1_i1067382	Retinol dehydrogenase 5	RDH5	2.282778414	6.798727877	1.402773392	4.51E-02	TRUE
TRINITY_DN23303_c0_g1_i1129267	Hepatocyte growth factor receptor	MET	-3.895298064	0	2.457960409	4.51E-02	TRUE
TRINITY_DN22358_c0_g1_i1121756	Hypothetical predicted protein	 -	-3.583240457	0.308624904	3.852734769	4.52E-02	TRUE
TRINITY_DN78365_c0_g1_i4279541	Hypothetical predicted protein	 -	-5.296385293	0.287443506	12.63471427	4.52E-02	TRUE
TRINITY_DN23860_c0_g2_i1133323	Hypothetical predicted protein	 -	-4.214551002	0.308624904	5.967609574	4.53E-02	TRUE
TRINITY_DN34433_c3_g1_i1178120	Hypothetical predicted protein	 -	-4.704949367	0.308624904	8.373067149	4.53E-02	TRUE
TRINITY_DN10019_c0_g1_i8250	Peroxisomal acyl-coenzyme A oxidase 1	ACOX1	-1.962105845	1.79457562	6.977156974	4.53E-02	TRUE
TRINITY_DN42962_c0_g1_i1204042	Sodium-coupled monocarboxylate transporter 1	SLC5A8	4.630714085	4.787658449	0	4.54E-02	TRUE
TRINITY_DN177_c15_g1_i186610	Neuroendocrine convertase 1	PCSK1	2.284091457	6.792357488	1.396917605	4.54E-02	TRUE
TRINITY_DN90672_c0_g1_i1298823	Hypothetical predicted protein	 -	2.850152757	6.315971961	0.871110529	4.54E-02	TRUE
TRINITY_DN9089_c0_g1_i2299169	Lariat debranching enzyme	DBR1	1.893876046	7.142310073	1.92539003	4.54E-02	TRUE
TRINITY_DN9282_c0_g1_i2302240	Nuclear segregation protein BFR1	BFR1	-4.671689276	0	4.209689935	4.54E-02	FALSE
TRINITY_DN22228_c0_g1_i1120973	Retinol dehydrogenase 10	RDH10	1.666027884	7.788146783	2.457115738	4.55E-02	TRUE
TRINITY_DN82686_c0_g2_i1286586	3'-5' ssDNA/RNA exonuclease TatD 	tatD	6.729140168	20.49365	0	4.56E-02	TRUE
TRINITY_DN11296_c0_g1_i216996	Hypothetical predicted protein	 -	0.464736562	471.4768126	341.5831698	4.56E-02	TRUE
TRINITY_DN6329_c0_g1_i8252203	Matrix metalloproteinase-24	MMP24	-6.249182484	0.287443506	24.43465698	4.57E-02	TRUE
TRINITY_DN3394_c1_g3_i2176568	Hypothetical predicted protein	 -	4.253587666	5.153457158	0.176819519	4.57E-02	TRUE
TRINITY_DN20390_c0_g1_i2108520	Hypothetical predicted protein	 -	3.424341517	5.606591057	0.517440069	4.57E-02	TRUE
TRINITY_DN30307_c0_g1_i3162914	Ribonucleases P/MRP protein subunit POP1	POP1	3.197461991	4.808839847	0.522616638	4.57E-02	TRUE
TRINITY_DN31990_c0_g2_i1169947	Hypothetical predicted protein	 -	-4.273388567	0	3.201762919	4.57E-02	TRUE
TRINITY_DN5041_c0_g1_i3224385	Myosin-9	MYH9	-1.483246335	5.075101956	14.21464419	4.57E-02	TRUE
TRINITY_DN7423_c0_g1_i1272473	Talin-1	TLN1	3.416645274	60.9919834	5.700732564	4.57E-02	TRUE
TRINITY_DN1390_c1_g1_i247577	Pleckstrin homology domain-containing family A member 8	PLEKHA8	1.515173047	75.73586089	26.4946243	4.57E-02	TRUE
TRINITY_DN127454_c0_g1_i135136	Hypothetical predicted protein	 -	-3.990345309	0	2.620822502	4.57E-02	TRUE
TRINITY_DN99905_c0_g2_i2312495	"Beta-N-acetyl-D-glucosaminide beta-1,4-N-acetylglucosaminyl-transferase"	GNT	3.834436837	7.543066073	0.530552824	4.57E-02	TRUE
TRINITY_DN190346_c0_g1_i596664	Hypothetical predicted protein	 -	2.801502692	59.20220368	8.482750318	4.58E-02	TRUE
TRINITY_DN46878_c0_g1_i1214194	Hypothetical predicted protein	 -	5.428091247	8.317565654	0	4.59E-02	TRUE
TRINITY_DN7266_c0_g2_i3269729	Hypothetical predicted protein	 -	2.828842661	7.429753579	1.042042839	4.60E-02	TRUE
TRINITY_DN2422_c0_g1_i1135738	Endoplasmic reticulum-Golgi intermediate compartment protein 3	Ergic3	0.869910314	55.96007604	30.5744589	4.60E-02	TRUE
TRINITY_DN25365_c0_g1_i7142046	Hypothetical predicted protein	 -	2.011045269	7.745783987	1.921520375	4.60E-02	TRUE
TRINITY_DN22375_c0_g2_i1121919	Proteoglycan 4	PRG4	3.250974241	3.581745735	0.342606682	4.61E-02	TRUE
TRINITY_DN13978_c0_g1_i148458	Hypothetical predicted protein	 -	-3.784062051	0	2.270724907	4.61E-02	TRUE
TRINITY_DN183116_c1_g1_i290916	RNA 3'-terminal phosphate cyclase	RTCA	3.612595613	3.301707734	0.180009956	4.61E-02	TRUE
TRINITY_DN20608_c0_g1_i6110106	Hypothetical predicted protein	 -	-4.488886936	0	3.70985728	4.61E-02	TRUE
TRINITY_DN25816_c1_g2_i1144061	Hypothetical predicted protein	 -	-3.784062051	0	2.270724907	4.61E-02	TRUE
TRINITY_DN27865_c0_g1_i10153396	Hypothetical predicted protein	 -	-4.413558187	0	3.519496878	4.61E-02	TRUE
TRINITY_DN93951_c0_g1_i16303965	Hypothetical predicted protein	 -	-3.990438311	0	2.620462866	4.61E-02	TRUE
TRINITY_DN5023_c0_g2_i2223811	Hypothetical predicted protein	 -	-4.770494805	2.726820721	73.6681819	4.61E-02	TRUE
TRINITY_DN4094_c1_g1_i1198415	Cytochrome P450 4A10	CYP4A10	-5.140334088	0.588662906	20.95811128	4.62E-02	TRUE
TRINITY_DN130744_c0_g2_i138936	Hypothetical predicted protein	 -	-4.072313157	0	2.765614938	4.62E-02	TRUE
TRINITY_DN15347_c0_g1_i763455	Zinc finger protein 182	ZNF182	2.661864803	9.861725289	1.544055808	4.62E-02	TRUE
TRINITY_DN2951_c0_g1_i13159688	Symplekin	SYMPK	2.678885288	12.21741203	1.897694846	4.63E-02	TRUE
TRINITY_DN585_c0_g1_i1242898	Prefoldin subunit alpha	pfdA	0.655175177	341.2992299	216.6908607	4.63E-02	TRUE
TRINITY_DN6794_c0_g1_i4260883	Thyrotropin receptor	TSHR	1.777909569	14.40637326	4.185051158	4.63E-02	TRUE
TRINITY_DN45770_c0_g2_i3211204	Golgi-associated plant pathogenesis-related protein 1	GLIPR2	-5.699668359	0.287443506	16.71608652	4.63E-02	TRUE
TRINITY_DN13300_c0_g1_i1041346	"Galactoside alpha-(1,2)-fucosyltransferase 2"	FUT2	3.259367565	3.610332638	0.342606682	4.64E-02	TRUE
TRINITY_DN1860_c0_g1_i393483	Hypothetical predicted protein	 -	1.826660484	9.338676808	2.630681974	4.64E-02	TRUE
TRINITY_DN71344_c0_g1_i1267542	Hypothetical predicted protein	 -	5.353951068	7.909899897	0	4.65E-02	TRUE
TRINITY_DN7889_c0_g1_i2280500	Osteopetrosis-associated transmembrane protein 1	OSTM1	2.028617723	22.13838135	5.423273116	4.65E-02	TRUE
TRINITY_DN69101_c0_g1_i1263272	Hypothetical predicted protein	 -	-3.67142938	0	2.104258526	4.66E-02	TRUE
TRINITY_DN13121_c0_g2_i139425	"L-serine dehydratase, mitochondrial"	 -	1.628272842	8.649442186	2.800504245	4.66E-02	TRUE
TRINITY_DN113970_c0_g1_i118372	Hypothetical predicted protein	 -	3.369518912	3.891405755	0.342606682	4.66E-02	TRUE
TRINITY_DN13567_c0_g2_i243975	F-box/WD repeat-containing protein 5	FBXW5	4.319710876	3.855413348	0	4.66E-02	TRUE
TRINITY_DN17058_c1_g1_i379303	Hypothetical predicted protein	 -	4.518281109	4.422894856	0	4.66E-02	TRUE
TRINITY_DN21149_c1_g1_i1114054	Dual specificity protein phosphatase 10	DUSP10	4.319710876	3.855413348	0	4.66E-02	TRUE
TRINITY_DN24885_c0_g1_i5139604	Hypothetical predicted protein	 -	-4.1646911	0	2.953498235	4.66E-02	TRUE
TRINITY_DN3962_c0_g1_i15194411	Hypothetical predicted protein	 -	5.654034251	9.721896124	0	4.66E-02	TRUE
TRINITY_DN4116_c0_g1_i6198990	Katanin p80 WD40 repeat-containing subunit B1	KATNB1	3.81547601	9.834173503	0.694291011	4.66E-02	TRUE
TRINITY_DN44113_c0_g1_i5206873	Cortactin-binding protein 2	CTTNBP2	4.32431114	3.869189242	0	4.66E-02	TRUE
TRINITY_DN11295_c3_g1_i216985	Hypothetical predicted protein	 -	3.957604283	4.190554924	0.176819519	4.66E-02	TRUE
TRINITY_DN43447_c0_g1_i2205372	Sulfotransferase family cytosolic 1B member 1	SULT1B1	-4.541093958	0	3.833366829	4.66E-02	TRUE
TRINITY_DN48883_c0_g2_i2220279	Hypothetical predicted protein	 -	-3.400050196	1.49335622	15.77287171	4.67E-02	TRUE
TRINITY_DN500_c0_g1_i1223420	Adenosylhomocysteinase	AHCY	1.631598162	1035.546562	334.1867736	4.68E-02	TRUE
TRINITY_DN567056_c1_g1_i3239012	Myticin-B	 -	-9.485213339	31.88967952	22839.2715	4.68E-02	TRUE
TRINITY_DN181193_c0_g5_i189176	Hypothetical predicted protein	 -	4.938302022	5.92158635	0	4.68E-02	TRUE
TRINITY_DN206083_c0_g1_i1110101	Hypothetical predicted protein	 -	4.928734175	5.880258669	0	4.68E-02	TRUE
TRINITY_DN3966_c0_g1_i2194560	RNA-binding protein 7	RBM7	5.91738605	11.68058765	0	4.68E-02	TRUE
TRINITY_DN17771_c0_g1_i386324	[F-actin]-monooxygenase MICAL2	MICAL2	-3.580439192	0.287443506	3.840067287	4.69E-02	TRUE
TRINITY_DN10079_c0_g1_i1985	Toll-like receptor 2	TLR2	-2.694690762	1.205912714	7.783606822	4.70E-02	TRUE
TRINITY_DN15347_c0_g1_i163450	Zinc finger protein 182	ZNF182	4.32886175	3.882965135	0	4.70E-02	TRUE
TRINITY_DN15820_c0_g3_i667985	Hypothetical predicted protein	 -	4.32886175	3.882965135	0	4.70E-02	TRUE
TRINITY_DN675_c1_g1_i3260227	Choline/ethanolaminephosphotransferase 1 	CEPT1	3.864126176	20.34484085	1.385360161	4.70E-02	TRUE
TRINITY_DN8389_c3_g2_i3288424	Hypothetical predicted protein	 -	3.858870079	3.918957542	0.180009956	4.70E-02	TRUE
TRINITY_DN6348_c0_g1_i2252536	"Elongation factor G, mitochondrial"	GFM1	1.340947703	12.86324874	5.078751488	4.70E-02	TRUE
TRINITY_DN7241_c0_g1_i4269326	Hypothetical predicted protein	 -	-3.829434334	0.588662906	8.470047283	4.70E-02	TRUE
TRINITY_DN7978_c1_g2_i1281805	C-type lectin domain family 3	 -	-3.562318655	21.74955099	257.3676713	4.70E-02	TRUE
TRINITY_DN12215_c0_g1_i529223	"Lipoyl synthase, mitochondrial"	LIP1	-1.687650808	2.39064403	7.703640521	4.71E-02	TRUE
TRINITY_DN10679_c0_g1_i18682	F-box/WD repeat-containing protein 7 	FBXW7	1.238574363	11.99454783	5.078782911	4.72E-02	TRUE
TRINITY_DN11378_c1_g1_i418036	Receptor-type tyrosine-protein phosphatase zeta	PTPRZ	-3.443291968	0.287443506	3.49079157	4.73E-02	TRUE
TRINITY_DN20500_c0_g1_i6109381	Hypothetical predicted protein	 -	4.336167534	3.905181648	0	4.73E-02	TRUE
TRINITY_DN29381_c0_g1_i1159208	Hypothetical predicted protein	 -	4.335862468	3.904146533	0	4.73E-02	TRUE
TRINITY_DN31026_c0_g1_i3166156	Hypothetical predicted protein	 -	4.336167534	3.905181648	0	4.73E-02	TRUE
TRINITY_DN976_c0_g1_i2309497	"28S ribosomal protein S33, mitochondrial"	MRPS33	0.907811703	151.1795696	80.6071866	4.73E-02	TRUE
TRINITY_DN4849_c0_g1_i1219087	E3 ubiquitin-protein transferase MAEA	MAEA	1.025210968	20.68738793	10.15633009	4.73E-02	TRUE
TRINITY_DN10427_c0_g1_i75593	Zinc finger protein 830	ZNF830	-1.892261907	1.79457562	6.666742828	4.74E-02	TRUE
TRINITY_DN65782_c0_g1_i1256767	Hepatocyte growth factor receptor	MET	-3.669690345	0	2.099081957	4.74E-02	TRUE
TRINITY_DN28666_c0_g2_i10156481	Hypothetical predicted protein	 -	2.688387533	7.781776394	1.185240201	4.74E-02	TRUE
TRINITY_DN4938_c1_g1_i3221622	"Beta-1,4-galactosyltransferase 3"	B4GALT3	4.722406435	5.103688858	0	4.74E-02	TRUE
TRINITY_DN80658_c0_g2_i2283349	Hypothetical predicted protein	 -	-4.549421826	0	3.873432706	4.74E-02	TRUE
TRINITY_DN16723_c0_g3_i175803	Protein LZIC	LZIC	1.018740535	24.39986677	12.043024	4.74E-02	TRUE
TRINITY_DN180063_c2_g1_i188164	EF-hand calcium-binding domain-containing protein 6	EFCAB6	4.34072513	3.918957542	0	4.75E-02	TRUE
TRINITY_DN18864_c1_g1_i295328	Hypothetical predicted protein	 -	4.34072513	3.918957542	0	4.75E-02	TRUE
TRINITY_DN51169_c0_g1_i3226392	Cell death-inducing p53-target protein 1	CDIP1	-4.593511518	0	3.974905982	4.75E-02	TRUE
TRINITY_DN5327_c0_g1_i3231599	(Lyso)-N-acylphosphatidylethanolamine lipase 	ABHD4	-1.256406816	10.76211845	25.69981959	4.75E-02	TRUE
TRINITY_DN84775_c7_g1_i1289801	Hypothetical predicted protein	 -	4.102898548	17.8959879	1.032471526	4.75E-02	TRUE
TRINITY_DN2888_c0_g1_i6157394	Heat shock 75 kDa protein 90	HSPA90	2.566187297	6.238651874	1.063388571	4.75E-02	TRUE
TRINITY_DN17014_c0_g1_i578811	Hypothetical predicted protein	 -	1.676304985	8.404361476	2.628016625	4.77E-02	TRUE
TRINITY_DN3322_c3_g1_i2174186	Glucosidase 2 subunit beta	PRKCSH	1.799375342	11.53024764	3.319117198	4.77E-02	TRUE
TRINITY_DN4443_c0_g1_i7207757	Splicing regulatory glutamine/lysine-rich protein 1	SREK1	-4.258565728	0	3.162470527	4.79E-02	TRUE
TRINITY_DN759_c0_g2_i4275610	Hypothetical predicted protein	 -	-6.161088978	0.609844304	42.89064264	4.79E-02	TRUE
TRINITY_DN6514_c0_g1_i11255688	Hypothetical predicted protein	 -	-2.7711032	3.841637455	26.35904408	4.81E-02	TRUE
TRINITY_DN1795_c0_g1_i187817	Chromobox protein homolog 7	CBX7	0.905065064	60.85195091	32.46273343	4.82E-02	TRUE
TRINITY_DN5755_c0_g1_i2240741	Nibrin	NBN	2.306160965	17.29991949	3.499837795	4.83E-02	TRUE
TRINITY_DN3936_c0_g4_i1193648	Hypothetical predicted protein	 -	2.746044578	37.31342317	5.553531516	4.83E-02	TRUE
TRINITY_DN11216_c0_g1_i115897	ER membrane protein complex subunit 8	EMC8	1.436346562	14.21470556	5.279396536	4.84E-02	TRUE
TRINITY_DN239558_c1_g1_i1133891	Hypothetical predicted protein	 -	4.605192437	4.696562469	0	4.84E-02	TRUE
TRINITY_DN9994_c0_g1_i3312567	Vasopressin V1a receptor	AVPR1A	-3.496702491	2.69186343	30.38142688	4.84E-02	TRUE
TRINITY_DN262170_c0_g3_i3146143	Hypothetical predicted protein	 -	3.720029464	3.546788444	0.180009956	4.86E-02	TRUE
TRINITY_DN587_c0_g1_i1243210	Matrix metalloproteinase-14	MMP14	-3.510149193	74.09172919	844.1558317	4.86E-02	TRUE
TRINITY_DN4970_c0_g1_i6222500	Sulfotransferase family cytosolic 1B member 1	SULT1B1	-6.02001812	2.067208117	134.4749249	4.86E-02	TRUE
TRINITY_DN317140_c0_g1_i5168955	Hypothetical predicted protein	 -	-4.090637491	0	2.81485273	4.86E-02	TRUE
TRINITY_DN1536_c1_g1_i263713	G patch domain-containing protein 11	GPATCH11	-3.445179612	0.3012194	3.499869217	4.86E-02	TRUE
TRINITY_DN1121_c1_g2_i115956	Peroxisome proliferator-activated receptor gamma	PPARG	-1.606894429	2.985677325	9.101300189	4.87E-02	TRUE
TRINITY_DN11593_c0_g1_i120990	Transmembrane protein 138	TMEM138	2.451877706	5.770706966	1.051120486	4.87E-02	TRUE
TRINITY_DN1167_c0_g1_i122036	Hypothetical predicted protein	 -	1.897108013	147.7426131	39.65792988	4.87E-02	TRUE
TRINITY_DN44887_c2_g1_i1208869	Glutathione S-transferase LANCL1	LANCL1	2.003054037	8.4202076	2.091990441	4.87E-02	TRUE
TRINITY_DN18461_c0_g1_i392133	Protein kinase C beta type	PRKCB	-3.899765364	0	2.4693524	4.89E-02	TRUE
TRINITY_DN13121_c0_g1_i239423	"L-serine dehydratase, mitochondrial"	 -	1.33666697	11.90878712	4.716714021	4.89E-02	TRUE
TRINITY_DN14263_c0_g1_i152201	Proton-coupled amino acid transporter 4	SLC36A4	-3.900519317	0	2.471369955	4.89E-02	FALSE
TRINITY_DN15785_c0_g1_i667667	Hypothetical predicted protein	 -	-3.900519317	0	2.471369955	4.89E-02	TRUE
TRINITY_DN6309_c0_g1_i1251827	Nucleoporin NDC1	NDC1	1.723951432	23.08064156	6.999841042	4.89E-02	TRUE
TRINITY_DN5793_c0_g2_i1241557	Fibrinogen C domain-containing protein 1	FIBCD1	-6.215400272	12.13334188	898.402673	4.89E-02	TRUE
TRINITY_DN126916_c0_g1_i434647	Dedicator of cytokinesis protein 8	DOCK8	2.359108076	5.362545462	1.03686627	4.90E-02	TRUE
TRINITY_DN12773_c0_g1_i135399	Methyltransferase-like protein 7B	METTL7B	1.406285454	12.49004453	4.712382122	4.90E-02	TRUE
TRINITY_DN14762_c0_g1_i157722	multiple inositol polyphosphate phosphatase 1	MINPP1	2.201162721	5.621402066	1.231130442	4.90E-02	TRUE
TRINITY_DN33664_c0_g1_i1175796	Hypothetical predicted protein	 -	-4.333674516	0	3.326919354	4.91E-02	TRUE
TRINITY_DN30843_c2_g1_i1165376	Hypothetical predicted protein	 -	1.722434743	9.237069977	2.804867566	4.91E-02	TRUE
TRINITY_DN12504_c0_g1_i1032553	ATPase ASNA1 homolog	 -	0.958030833	43.0385023	22.16170517	4.91E-02	TRUE
TRINITY_DN20108_c1_g1_i1106027	Hypothetical predicted protein	 -	-2.316406243	1.19850721	5.964641322	4.91E-02	FALSE
TRINITY_DN5218_c0_g3_i1228938	Hypothetical predicted protein	 -	-2.276799664	5.103688858	24.64381069	4.91E-02	TRUE
TRINITY_DN14349_c1_g1_i553127	Hypothetical predicted protein	 -	4.706276376	7.048604494	0.180009956	4.92E-02	TRUE
TRINITY_DN14920_c0_g2_i159362	Rap1 GTPase-activating protein 2	RAP1GAP2	-3.788823726	0	2.284268482	4.92E-02	TRUE
TRINITY_DN6969_c0_g1_i1264448	Ras-like protein 1	RAS1	3.632432666	8.68009932	0.69946758	4.92E-02	TRUE
TRINITY_DN77318_c0_g3_i1277816	Hypothetical predicted protein	 -	-1.417434696	45.88108542	122.70117	4.92E-02	TRUE
TRINITY_DN117529_c1_g1_i223129	WD repeat-containing protein 6	WDR6	2.994410001	4.170408641	0.519426201	4.92E-02	TRUE
TRINITY_DN8968_c0_g1_i3297309	Transposable element P transposase	T	4.064765836	6.302196067	0.353701883	4.93E-02	TRUE
TRINITY_DN25708_c0_g1_i10143600	Hypothetical predicted protein	 -	3.291090262	5.13227576	0.516235763	4.93E-02	TRUE
TRINITY_DN106501_c3_g2_i18297	DNA-directed RNA polymerases I and III subunit RPAC1	POLR1C	2.644290517	6.596009963	1.061371017	4.93E-02	TRUE
TRINITY_DN61832_c0_g2_i1249364	Hypothetical predicted protein	 -	-2.518730018	4.564794252	25.91946162	4.93E-02	TRUE
TRINITY_DN6178_c0_g1_i5249316	Hypothetical predicted protein	 -	-4.384808722	0.89728781	18.73311046	4.94E-02	TRUE
TRINITY_DN8742_c1_g1_i6293825	Uricase	Uox	2.846174508	23.8492665	3.308866667	4.94E-02	TRUE
TRINITY_DN10468_c0_g1_i26072	DNA-directed RNA polymerase I subunit RPA1	POLR1A	1.722380006	9.784405202	2.967464292	4.95E-02	TRUE
TRINITY_DN12575_c0_g1_i333472	Hypothetical predicted protein	 -	-3.077843434	0.609844304	5.058929644	4.95E-02	TRUE
TRINITY_DN35552_c0_g1_i3181789	Transposon Ty3-I Gag-Pol polyprotein	TY3B-I	4.5264895	4.450446643	0	4.97E-02	TRUE
TRINITY_DN10257_c0_g1_i73455	T-complex protein 11-like protein 2	TCP11L2	1.90803319	7.242881789	1.922231015	4.98E-02	TRUE
TRINITY_DN17530_c0_g1_i484183	Hypothetical predicted protein	 -	-1.524627302	3.266750442	9.431216305	4.99E-02	TRUE
TRINITY_DN78852_c0_g2_i3280403	Retrovirus-related Pol polyprotein from type-1 retrotransposable element R2	 -	3.734089162	3.58915124	0.180009956	5.00E-02	TRUE
TRINITY_DN21453_c0_g1_i4116331	Leukotriene-B4 omega-hydroxylase 3	Cyp4f14	-3.271142431	0.609844304	5.81025449	5.00E-02	TRUE
TRINITY_DN8686_c0_g1_i4292930	Activating signal cointegrator 1 complex subunit 3	ASCC3	1.908890135	6.589639574	1.762824728	5.00E-02	TRUE
TRINITY_DN123920_c2_g1_i131378	Hypothetical predicted protein	 -	4.425581551	4.149227243	0	5.00E-02	TRUE
TRINITY_DN13961_c0_g1_i448188	Protein jagged-1	JAG1	4.425581551	4.149227243	0	5.00E-02	TRUE
TRINITY_DN20496_c0_g1_i10109330	Hypothetical predicted protein	 -	4.425581551	4.149227243	0	5.00E-02	TRUE
TRINITY_DN8515_c0_g1_i7290368	Phosphatidylcholine-sterol acyltransferase	LCAT	-6.442767523	0	14.35235939	5.00E-02	TRUE
TRINITY_DN8856_c0_g1_i5295538	Hypothetical predicted protein	 -	-4.839122576	0	4.721211372	5.00E-02	TRUE
TRINITY_DN2686_c0_g1_i14149185	Genome polyprotein	 -	2.987262955	4.170408641	0.528503848	5.00E-02	TRUE
TRINITY_DN12611_c0_g1_i533776	Down syndrome cell adhesion molecule homolog	Dscam	-4.001696848	0	2.65023845	5.00E-02	TRUE
TRINITY_DN481_c0_g1_i3218113	Hypothetical predicted protein	 -	-4.822894712	4.520361226	127.6179689	5.01E-02	TRUE
TRINITY_DN29653_c0_g1_i6160177	Hypothetical predicted protein	 -	1.563992649	9.322830684	3.141093373	5.01E-02	TRUE
TRINITY_DN11288_c0_g1_i116897	Hypothetical predicted protein	 -	1.086947556	35.64474113	16.79587974	5.01E-02	TRUE
TRINITY_DN4364_c0_g1_i1205778	Regulator of G-protein signaling 9	RGS9	-1.324776359	8.636701408	21.66112481	5.01E-02	TRUE
TRINITY_DN56045_c0_g1_i1237382	Hypothetical predicted protein	 -	4.147887604	4.780252945	0.176819519	5.01E-02	TRUE
TRINITY_DN12810_c0_g1_i435894	Polyadenylate-binding protein 2	PABPC2	1.009224807	17.63076091	8.775333253	5.01E-02	TRUE
TRINITY_DN14669_c0_g1_i156631	Hypothetical predicted protein	 -	-3.669679786	0	2.099050534	5.01E-02	TRUE
TRINITY_DN25267_c0_g1_i10141526	"Calcium/calmodulin-dependent 3',5'-cyclic nucleotide phosphodiesterase 1B"	PDE1B	-3.669690345	0	2.099081957	5.01E-02	TRUE
TRINITY_DN307487_c0_g1_i1164935	Hypothetical predicted protein	 -	-3.669009329	0	2.097064403	5.01E-02	TRUE
TRINITY_DN52947_c0_g1_i1230798	Hypothetical predicted protein	 -	-4.091870003	0	2.822280798	5.01E-02	TRUE
TRINITY_DN6580_c0_g1_i1256799	Citrate lyase subunit beta	citE	2.570227423	31.20769071	5.252905658	5.01E-02	TRUE
TRINITY_DN14231_c0_g2_i351749	"Ribonuclease Z, mitochondrial"	RNaseZ	1.769091047	7.135939684	2.093163325	5.01E-02	TRUE
TRINITY_DN26126_c0_g1_i3145621	Solute carrier family 12 member 1	SLC12A1	-3.670754775	0	2.102272394	5.01E-02	TRUE
TRINITY_DN31387_c0_g1_i1167694	Hypothetical predicted protein	 -	-3.670754775	0	2.102272394	5.01E-02	TRUE
TRINITY_DN3887_c0_g1_i1192230	Carbohydrate-responsive element-binding protein	MLXIPL	1.859719905	104.6629262	28.84258024	5.01E-02	TRUE
TRINITY_DN614637_c0_g1_i2248691	Hypothetical predicted protein	 -	4.868374504	5.641548348	0	5.01E-02	TRUE
TRINITY_DN50590_c1_g1_i2224813	Hypothetical predicted protein	 -	4.852737192	30.25475996	1.038883824	5.01E-02	TRUE
TRINITY_DN15710_c1_g1_i266996	Hypothetical predicted protein	 -	4.215095642	3.58915124	0	5.01E-02	TRUE
TRINITY_DN32002_c0_g1_i3170016	Hypothetical predicted protein	 -	4.215095642	3.58915124	0	5.01E-02	TRUE
TRINITY_DN58476_c0_g1_i1242595	BTB/POZ domain-containing protein 3	BTBD3	3.357081148	3.848007844	0.339416244	5.01E-02	TRUE
TRINITY_DN69227_c0_g1_i1263508	Hypothetical predicted protein	 -	-2.280205565	2.993082829	14.52834275	5.01E-02	TRUE
TRINITY_DN8011_c0_g1_i3282468	RNA exonuclease 4	REXO4	2.43948656	5.684946259	1.042042839	5.01E-02	TRUE
TRINITY_DN4859_c0_g1_i1219405	Hypothetical predicted protein	 -	1.663597504	28.24683949	8.929594394	5.01E-02	TRUE
TRINITY_DN56471_c0_g2_i2238374	Hypothetical predicted protein	 -	4.495956059	8.505968307	0.342606682	5.01E-02	TRUE
TRINITY_DN6187_c0_g3_i6249441	Mevalonate kinase	 -	3.118342802	13.65359444	1.573737124	5.01E-02	TRUE
TRINITY_DN37670_c3_g1_i1188566	mRNA export factor	RAE1	-5.26136717	0	6.334018702	5.01E-02	TRUE
TRINITY_DN17394_c0_g1_i882732	Hypothetical predicted protein	 -	-2.502336635	0.89728781	5.087149917	5.01E-02	TRUE
